Movement1,Movement2,SameClass,Subject1,Subject2,Distance
FirstDigitTouch,BothReleased,False,10,4,26.46270042459052
FirstDigitTouch,BothReleased,False,10,5,37.20067039048997
FirstDigitTouch,BothReleased,False,10,6,30.386621408790347
FirstDigitTouch,BothReleased,False,10,7,29.066388545497947
FirstDigitTouch,BothReleased,False,10,8,26.19194420820416
FirstDigitTouch,BothReleased,False,10,9,29.62511814095579
FirstDigitTouch,BothReleased,False,10,11,33.10858611389674
FirstDigitTouch,BothReleased,False,10,12,24.004006793582228
FirstDigitTouch,BothReleased,False,4,1,22.991432718496746
FirstDigitTouch,BothReleased,False,4,2,25.488618501469972
FirstDigitTouch,BothReleased,False,4,3,21.93807967238385
FirstDigitTouch,BothReleased,False,4,5,36.00513728536526
FirstDigitTouch,BothReleased,False,4,6,28.516867644151834
FirstDigitTouch,BothReleased,False,4,7,22.93040976354289
FirstDigitTouch,BothReleased,False,4,8,27.370865809667077
FirstDigitTouch,BothReleased,False,4,9,28.035503903764802
FirstDigitTouch,BothReleased,False,4,10,27.790903752386328
FirstDigitTouch,BothReleased,False,4,11,30.241145003888814
FirstDigitTouch,BothReleased,False,4,12,24.37826290713862
FirstDigitTouch,BothReleased,False,6,1,29.838348877306597
FirstDigitTouch,BothReleased,False,6,2,30.365666984420166
FirstDigitTouch,BothReleased,False,6,3,33.36310493906644
FirstDigitTouch,BothReleased,False,6,4,32.332049201473396
FirstDigitTouch,BothReleased,False,6,5,40.14730462564352
FirstDigitTouch,BothReleased,False,6,7,28.155532436280286
FirstDigitTouch,BothReleased,False,6,8,34.06105116403989
FirstDigitTouch,BothReleased,False,6,9,39.232406811253426
FirstDigitTouch,BothReleased,False,6,10,37.40197613889988
FirstDigitTouch,BothReleased,False,6,11,35.95830412630027
FirstDigitTouch,BothReleased,False,6,12,32.057241083447366
FirstDigitTouch,BothReleased,False,9,1,23.97725799562055
FirstDigitTouch,BothReleased,False,9,2,24.936234458575168
FirstDigitTouch,BothReleased,False,9,3,27.08074347556648
FirstDigitTouch,BothReleased,False,9,4,25.024892290399436
FirstDigitTouch,BothReleased,False,9,5,36.33503191307517
FirstDigitTouch,BothReleased,False,9,6,22.11867730122498
FirstDigitTouch,BothReleased,False,9,7,22.91469527340748
FirstDigitTouch,BothReleased,False,9,8,26.466570263867883
FirstDigitTouch,BothReleased,False,9,10,29.836138012959335
FirstDigitTouch,BothReleased,False,9,11,31.704846557512667
FirstDigitTouch,BothReleased,False,9,12,24.997649372695477
FirstDigitTouch,BothReleased,False,12,1,25.90357561057392
FirstDigitTouch,BothReleased,False,12,2,26.873745353674096
FirstDigitTouch,BothReleased,False,12,3,26.332229674347023
FirstDigitTouch,BothReleased,False,12,4,30.68721068760518
FirstDigitTouch,BothReleased,False,12,5,38.53262665122627
FirstDigitTouch,BothReleased,False,12,6,35.68764101062636
FirstDigitTouch,BothReleased,False,12,7,27.60610486269135
FirstDigitTouch,BothReleased,False,12,8,28.590768657968688
FirstDigitTouch,BothReleased,False,12,9,29.707795094372145
FirstDigitTouch,BothReleased,False,12,10,31.718792857445095
FirstDigitTouch,BothReleased,False,12,11,34.93294094660585
FirstDigitTouch,BothReleased,False,8,1,26.975031271491996
FirstDigitTouch,BothReleased,False,8,2,21.682460333474477
FirstDigitTouch,BothReleased,False,8,3,32.18742012748402
FirstDigitTouch,BothReleased,False,8,4,27.787091725212576
FirstDigitTouch,BothReleased,False,8,5,36.12846562509758
FirstDigitTouch,BothReleased,False,8,6,28.51800684117523
FirstDigitTouch,BothReleased,False,8,7,29.60611149954
FirstDigitTouch,BothReleased,False,8,9,36.8522177560038
FirstDigitTouch,BothReleased,False,8,10,34.68333074475088
FirstDigitTouch,BothReleased,False,8,11,36.20755933696512
FirstDigitTouch,BothReleased,False,8,12,27.357354009352463
FirstDigitTouch,BothStartLoadPhase,False,1,2,22.641242502119628
FirstDigitTouch,BothStartLoadPhase,False,1,3,23.31922306014136
FirstDigitTouch,BothStartLoadPhase,False,1,4,24.142056098264664
FirstDigitTouch,BothStartLoadPhase,False,1,5,29.429085539967737
FirstDigitTouch,BothStartLoadPhase,False,1,6,26.526206799857064
FirstDigitTouch,BothStartLoadPhase,False,1,7,24.043017456676477
FirstDigitTouch,BothStartLoadPhase,False,1,8,27.5100295541299
FirstDigitTouch,BothStartLoadPhase,False,1,9,32.47700652975283
FirstDigitTouch,BothStartLoadPhase,False,1,10,25.246062192631054
FirstDigitTouch,BothStartLoadPhase,False,1,11,28.55570871144789
FirstDigitTouch,BothStartLoadPhase,False,1,12,23.999244313385272
FirstDigitTouch,BothStartLoadPhase,False,2,1,22.848028618517457
FirstDigitTouch,BothStartLoadPhase,False,2,3,22.1245919331409
FirstDigitTouch,BothStartLoadPhase,False,2,4,25.613056095105716
FirstDigitTouch,BothStartLoadPhase,False,2,5,28.794731493794686
FirstDigitTouch,BothStartLoadPhase,False,2,6,28.339804664986914
FirstDigitTouch,BothStartLoadPhase,False,2,7,24.643663161284785
FirstDigitTouch,BothStartLoadPhase,False,2,8,25.117113805858043
FirstDigitTouch,BothStartLoadPhase,False,2,9,31.84323412900007
FirstDigitTouch,BothStartLoadPhase,False,2,10,24.2318326328503
FirstDigitTouch,BothStartLoadPhase,False,2,11,27.93879271269875
FirstDigitTouch,BothStartLoadPhase,False,2,12,22.680069830746366
FirstDigitTouch,BothStartLoadPhase,False,3,1,25.76480520690555
FirstDigitTouch,BothStartLoadPhase,False,3,2,25.217353494694308
FirstDigitTouch,BothStartLoadPhase,False,3,4,25.68285153378734
FirstDigitTouch,BothStartLoadPhase,False,3,5,28.279962430108142
FirstDigitTouch,BothStartLoadPhase,False,3,6,27.412604044698313
FirstDigitTouch,BothStartLoadPhase,False,3,7,26.853075220591627
FirstDigitTouch,BothStartLoadPhase,False,3,8,29.223586591180332
FirstDigitTouch,BothStartLoadPhase,False,3,9,28.05804326945431
FirstDigitTouch,BothStartLoadPhase,False,3,10,25.500905096524008
FirstDigitTouch,BothStartLoadPhase,False,3,11,26.308756308824965
FirstDigitTouch,BothStartLoadPhase,False,3,12,24.538632244944434
FirstDigitTouch,BothStartLoadPhase,False,5,1,31.128913769561926
FirstDigitTouch,BothStartLoadPhase,False,5,2,29.198483964062774
FirstDigitTouch,BothStartLoadPhase,False,5,3,28.387154273188845
FirstDigitTouch,BothStartLoadPhase,False,5,4,32.69784961258315
FirstDigitTouch,BothStartLoadPhase,False,5,6,37.835206974397686
FirstDigitTouch,BothStartLoadPhase,False,5,7,34.65610001496649
FirstDigitTouch,BothStartLoadPhase,False,5,8,32.179645179567004
FirstDigitTouch,BothStartLoadPhase,False,5,9,36.95188984379096
FirstDigitTouch,BothStartLoadPhase,False,5,10,34.039303991852094
FirstDigitTouch,BothStartLoadPhase,False,5,11,36.26124826083323
FirstDigitTouch,BothStartLoadPhase,False,5,12,31.900067191965302
FirstDigitTouch,BothStartLoadPhase,False,7,1,28.228689333074385
FirstDigitTouch,BothStartLoadPhase,False,7,2,26.886988596995824
FirstDigitTouch,BothStartLoadPhase,False,7,3,28.25052662552876
FirstDigitTouch,BothStartLoadPhase,False,7,4,24.85415302201047
FirstDigitTouch,BothStartLoadPhase,False,7,5,33.11173971216064
FirstDigitTouch,BothStartLoadPhase,False,7,6,25.82940591251095
FirstDigitTouch,BothStartLoadPhase,False,7,8,32.995857284908304
FirstDigitTouch,BothStartLoadPhase,False,7,9,30.145631654238205
FirstDigitTouch,BothStartLoadPhase,False,7,10,28.084773525780406
FirstDigitTouch,BothStartLoadPhase,False,7,11,25.937693606079076
FirstDigitTouch,BothStartLoadPhase,False,7,12,28.00471608531981
FirstDigitTouch,BothStartLoadPhase,False,8,1,24.290944759909227
FirstDigitTouch,BothStartLoadPhase,False,8,2,20.210632681123627
FirstDigitTouch,BothStartLoadPhase,False,8,3,24.23198795211891
FirstDigitTouch,BothStartLoadPhase,False,8,4,29.474299415227357
FirstDigitTouch,BothStartLoadPhase,False,8,5,32.444684988986005
FirstDigitTouch,BothStartLoadPhase,False,8,6,31.80614208182582
FirstDigitTouch,BothStartLoadPhase,False,8,7,27.10340974429521
FirstDigitTouch,BothStartLoadPhase,False,8,9,36.838113253597626
FirstDigitTouch,BothStartLoadPhase,False,8,10,24.16972500032026
FirstDigitTouch,BothStartLoadPhase,False,8,11,33.26027917174592
FirstDigitTouch,BothStartLoadPhase,False,8,12,25.902346255718406
FirstDigitTouch,BothStartLoadPhase,False,6,1,31.80125545342134
FirstDigitTouch,BothStartLoadPhase,False,6,2,31.424574603438227
FirstDigitTouch,BothStartLoadPhase,False,6,3,33.17094922409312
FirstDigitTouch,BothStartLoadPhase,False,6,4,30.084306328285827
FirstDigitTouch,BothStartLoadPhase,False,6,5,39.43537694627297
FirstDigitTouch,BothStartLoadPhase,False,6,7,27.26712896150131
FirstDigitTouch,BothStartLoadPhase,False,6,8,34.435478343308404
FirstDigitTouch,BothStartLoadPhase,False,6,9,39.116899567049884
FirstDigitTouch,BothStartLoadPhase,False,6,10,32.37748784889933
FirstDigitTouch,BothStartLoadPhase,False,6,11,33.07018580216751
FirstDigitTouch,BothStartLoadPhase,False,6,12,31.139600351828467
FirstDigitTouch,BothStartLoadPhase,False,4,1,25.469178575614052
FirstDigitTouch,BothStartLoadPhase,False,4,2,26.388956984584702
FirstDigitTouch,BothStartLoadPhase,False,4,3,26.2847394725144
FirstDigitTouch,BothStartLoadPhase,False,4,5,27.539445385900795
FirstDigitTouch,BothStartLoadPhase,False,4,6,25.132303735638374
FirstDigitTouch,BothStartLoadPhase,False,4,7,22.58628193027194
FirstDigitTouch,BothStartLoadPhase,False,4,8,29.006725359207998
FirstDigitTouch,BothStartLoadPhase,False,4,9,27.322445079133896
FirstDigitTouch,BothStartLoadPhase,False,4,10,28.038447251002285
FirstDigitTouch,BothStartLoadPhase,False,4,11,22.89265884872278
FirstDigitTouch,BothStartLoadPhase,False,4,12,23.2063750899938
FirstDigitTouch,BothStartLoadPhase,False,11,1,30.2852866753882
FirstDigitTouch,BothStartLoadPhase,False,11,2,30.282685668725183
FirstDigitTouch,BothStartLoadPhase,False,11,3,29.864268997512802
FirstDigitTouch,BothStartLoadPhase,False,11,4,25.248214733618422
FirstDigitTouch,BothStartLoadPhase,False,11,5,35.090203859970714
FirstDigitTouch,BothStartLoadPhase,False,11,6,26.12119212054778
FirstDigitTouch,BothStartLoadPhase,False,11,7,25.550768615207893
FirstDigitTouch,BothStartLoadPhase,False,11,8,31.871434368621888
FirstDigitTouch,BothStartLoadPhase,False,11,9,27.69173106188135
FirstDigitTouch,BothStartLoadPhase,False,11,10,31.193400330341174
FirstDigitTouch,BothStartLoadPhase,False,11,12,28.278230451523736
FirstDigitTouch,BothStartLoadPhase,False,12,1,27.79737039013745
FirstDigitTouch,BothStartLoadPhase,False,12,2,25.651569040046546
FirstDigitTouch,BothStartLoadPhase,False,12,3,26.157037077078584
FirstDigitTouch,BothStartLoadPhase,False,12,4,27.796216531204298
FirstDigitTouch,BothStartLoadPhase,False,12,5,27.78826291624073
FirstDigitTouch,BothStartLoadPhase,False,12,6,29.1567742380278
FirstDigitTouch,BothStartLoadPhase,False,12,7,28.89807544033344
FirstDigitTouch,BothStartLoadPhase,False,12,8,29.915819747902123
FirstDigitTouch,BothStartLoadPhase,False,12,9,30.922552091377487
FirstDigitTouch,BothStartLoadPhase,False,12,10,27.630797533339106
FirstDigitTouch,BothStartLoadPhase,False,12,11,27.19216570357981
FirstDigitTouch,BothStartLoadPhase,False,9,1,23.341018010361
FirstDigitTouch,BothStartLoadPhase,False,9,2,25.025803079453343
FirstDigitTouch,BothStartLoadPhase,False,9,3,25.314063405835103
FirstDigitTouch,BothStartLoadPhase,False,9,4,23.248121580194372
FirstDigitTouch,BothStartLoadPhase,False,9,5,30.624211386790996
FirstDigitTouch,BothStartLoadPhase,False,9,6,25.697605914334428
FirstDigitTouch,BothStartLoadPhase,False,9,7,22.179862435094073
FirstDigitTouch,BothStartLoadPhase,False,9,8,26.868854087086895
FirstDigitTouch,BothStartLoadPhase,False,9,10,26.14106746318023
FirstDigitTouch,BothStartLoadPhase,False,9,11,26.51119031599661
FirstDigitTouch,BothStartLoadPhase,False,9,12,23.479124244195464
FirstDigitTouch,BothStartLoadPhase,False,10,1,23.90587056464323
FirstDigitTouch,BothStartLoadPhase,False,10,2,23.466274923575327
FirstDigitTouch,BothStartLoadPhase,False,10,3,25.537941418267142
FirstDigitTouch,BothStartLoadPhase,False,10,4,26.75069177406703
FirstDigitTouch,BothStartLoadPhase,False,10,5,31.31893209894322
FirstDigitTouch,BothStartLoadPhase,False,10,6,26.833448166433055
FirstDigitTouch,BothStartLoadPhase,False,10,7,26.273385381414826
FirstDigitTouch,BothStartLoadPhase,False,10,8,28.67031332461991
FirstDigitTouch,BothStartLoadPhase,False,10,9,29.31560822604276
FirstDigitTouch,BothStartLoadPhase,False,10,11,28.019331528766372
FirstDigitTouch,BothStartLoadPhase,False,10,12,25.79923419139162
FirstDigitTouch,FirstDigitTouch,True,3,1,24.6720987955595
FirstDigitTouch,FirstDigitTouch,True,3,2,24.813509928987965
FirstDigitTouch,FirstDigitTouch,True,3,4,24.924805422697556
FirstDigitTouch,FirstDigitTouch,True,3,5,31.73986164003208
FirstDigitTouch,FirstDigitTouch,True,3,6,35.1637469476264
FirstDigitTouch,FirstDigitTouch,True,3,7,29.015705800101255
FirstDigitTouch,FirstDigitTouch,True,3,8,29.444966276006923
FirstDigitTouch,FirstDigitTouch,True,3,9,27.424839584320996
FirstDigitTouch,FirstDigitTouch,True,3,10,25.700470557742115
FirstDigitTouch,FirstDigitTouch,True,3,11,30.672221705548655
FirstDigitTouch,FirstDigitTouch,True,3,12,25.10131576570112
FirstDigitTouch,FirstDigitTouch,True,1,2,22.943613829102684
FirstDigitTouch,FirstDigitTouch,True,1,3,24.65150579825939
FirstDigitTouch,FirstDigitTouch,True,1,4,26.32320851021665
FirstDigitTouch,FirstDigitTouch,True,1,5,34.73352433385302
FirstDigitTouch,FirstDigitTouch,True,1,6,29.924287015847362
FirstDigitTouch,FirstDigitTouch,True,1,7,27.370422306198076
FirstDigitTouch,FirstDigitTouch,True,1,8,21.906242851558982
FirstDigitTouch,FirstDigitTouch,True,1,9,24.172134392485482
FirstDigitTouch,FirstDigitTouch,True,1,10,25.198854386130154
FirstDigitTouch,FirstDigitTouch,True,1,11,30.8044681533088
FirstDigitTouch,FirstDigitTouch,True,1,12,27.896396308373237
FirstDigitTouch,FirstDigitTouch,True,2,1,22.941594889481546
FirstDigitTouch,FirstDigitTouch,True,2,3,24.813772587924852
FirstDigitTouch,FirstDigitTouch,True,2,4,25.171399344864867
FirstDigitTouch,FirstDigitTouch,True,2,5,29.621138861762653
FirstDigitTouch,FirstDigitTouch,True,2,6,29.38740139784186
FirstDigitTouch,FirstDigitTouch,True,2,7,27.784396584241197
FirstDigitTouch,FirstDigitTouch,True,2,8,21.757314066390727
FirstDigitTouch,FirstDigitTouch,True,2,9,23.13101986017779
FirstDigitTouch,FirstDigitTouch,True,2,10,24.60613783227528
FirstDigitTouch,FirstDigitTouch,True,2,11,29.791492944730976
FirstDigitTouch,FirstDigitTouch,True,2,12,25.353095670145446
FirstDigitTouch,FirstDigitTouch,True,4,1,26.322190169579187
FirstDigitTouch,FirstDigitTouch,True,4,2,25.164605115843496
FirstDigitTouch,FirstDigitTouch,True,4,3,24.899077039148587
FirstDigitTouch,FirstDigitTouch,True,4,5,32.131825666503275
FirstDigitTouch,FirstDigitTouch,True,4,6,28.405200405875224
FirstDigitTouch,FirstDigitTouch,True,4,7,23.087272662851294
FirstDigitTouch,FirstDigitTouch,True,4,8,30.97125390576178
FirstDigitTouch,FirstDigitTouch,True,4,9,22.33843485571205
FirstDigitTouch,FirstDigitTouch,True,4,10,27.324956204735095
FirstDigitTouch,FirstDigitTouch,True,4,11,25.9306708232166
FirstDigitTouch,FirstDigitTouch,True,4,12,26.432184662369842
FirstDigitTouch,FirstDigitTouch,True,11,1,30.850304551924534
FirstDigitTouch,FirstDigitTouch,True,11,2,29.79061592189289
FirstDigitTouch,FirstDigitTouch,True,11,3,30.689070931785025
FirstDigitTouch,FirstDigitTouch,True,11,4,25.94835329719244
FirstDigitTouch,FirstDigitTouch,True,11,5,37.60716906349984
FirstDigitTouch,FirstDigitTouch,True,11,6,32.97632023930948
FirstDigitTouch,FirstDigitTouch,True,11,7,27.97003332087416
FirstDigitTouch,FirstDigitTouch,True,11,8,33.814385673111886
FirstDigitTouch,FirstDigitTouch,True,11,9,26.927064112416158
FirstDigitTouch,FirstDigitTouch,True,11,10,30.41696751088645
FirstDigitTouch,FirstDigitTouch,True,11,12,30.80385984027913
FirstDigitTouch,FirstDigitTouch,True,9,1,24.15372503095075
FirstDigitTouch,FirstDigitTouch,True,9,2,23.113086477147316
FirstDigitTouch,FirstDigitTouch,True,9,3,27.4330563878087
FirstDigitTouch,FirstDigitTouch,True,9,4,22.31971052558202
FirstDigitTouch,FirstDigitTouch,True,9,5,33.678236533604725
FirstDigitTouch,FirstDigitTouch,True,9,6,25.992079267163067
FirstDigitTouch,FirstDigitTouch,True,9,7,26.358981605524956
FirstDigitTouch,FirstDigitTouch,True,9,8,26.832153949842123
FirstDigitTouch,FirstDigitTouch,True,9,10,25.300215831671196
FirstDigitTouch,FirstDigitTouch,True,9,11,26.92556977305244
FirstDigitTouch,FirstDigitTouch,True,9,12,29.891593774437684
FirstDigitTouch,FirstDigitTouch,True,8,1,21.906360091863007
FirstDigitTouch,FirstDigitTouch,True,8,2,21.760334295897383
FirstDigitTouch,FirstDigitTouch,True,8,3,29.442915580086616
FirstDigitTouch,FirstDigitTouch,True,8,4,30.974509675340318
FirstDigitTouch,FirstDigitTouch,True,8,5,33.428953322864245
FirstDigitTouch,FirstDigitTouch,True,8,6,31.33105887043019
FirstDigitTouch,FirstDigitTouch,True,8,7,29.99865929009851
FirstDigitTouch,FirstDigitTouch,True,8,9,26.861339027421103
FirstDigitTouch,FirstDigitTouch,True,8,10,24.440519514734603
FirstDigitTouch,FirstDigitTouch,True,8,11,33.8301389500703
FirstDigitTouch,FirstDigitTouch,True,8,12,28.792093730539023
FirstDigitTouch,FirstDigitTouch,True,5,1,34.74318401654702
FirstDigitTouch,FirstDigitTouch,True,5,2,29.61633966083629
FirstDigitTouch,FirstDigitTouch,True,5,3,31.737911127585612
FirstDigitTouch,FirstDigitTouch,True,5,4,32.146380033734836
FirstDigitTouch,FirstDigitTouch,True,5,6,40.41780191685274
FirstDigitTouch,FirstDigitTouch,True,5,7,36.04416567305887
FirstDigitTouch,FirstDigitTouch,True,5,8,33.458103622098236
FirstDigitTouch,FirstDigitTouch,True,5,9,33.681677804653525
FirstDigitTouch,FirstDigitTouch,True,5,10,34.44357768415523
FirstDigitTouch,FirstDigitTouch,True,5,11,37.60029599773699
FirstDigitTouch,FirstDigitTouch,True,5,12,31.318416927824114
FirstDigitTouch,FirstDigitTouch,True,12,1,27.879476593385785
FirstDigitTouch,FirstDigitTouch,True,12,2,25.34906059324593
FirstDigitTouch,FirstDigitTouch,True,12,3,25.0947992073912
FirstDigitTouch,FirstDigitTouch,True,12,4,26.38865544742995
FirstDigitTouch,FirstDigitTouch,True,12,5,31.32669256233148
FirstDigitTouch,FirstDigitTouch,True,12,6,37.575118322171654
FirstDigitTouch,FirstDigitTouch,True,12,7,30.454098966774463
FirstDigitTouch,FirstDigitTouch,True,12,8,28.789235892092666
FirstDigitTouch,FirstDigitTouch,True,12,9,29.892447044192725
FirstDigitTouch,FirstDigitTouch,True,12,10,29.709455211551475
FirstDigitTouch,FirstDigitTouch,True,12,11,30.81665254399448
FirstDigitTouch,FirstDigitTouch,True,10,1,25.18642303413993
FirstDigitTouch,FirstDigitTouch,True,10,2,24.562785233878056
FirstDigitTouch,FirstDigitTouch,True,10,3,25.68097817170287
FirstDigitTouch,FirstDigitTouch,True,10,4,27.330180173239455
FirstDigitTouch,FirstDigitTouch,True,10,5,34.445634273191374
FirstDigitTouch,FirstDigitTouch,True,10,6,30.823174335721152
FirstDigitTouch,FirstDigitTouch,True,10,7,27.955578321047355
FirstDigitTouch,FirstDigitTouch,True,10,8,24.408573451634933
FirstDigitTouch,FirstDigitTouch,True,10,9,25.307637269792938
