classifier,extractor,window,smoothing_window,smoothing_type,subject,roc_score,test_series
linear-discriminant-analysis,csp,1,300,boxcar,2,0.6660464334100303,[7]
linear-discriminant-analysis,csp,1,300,boxcar,2,0.685718931573688,[8]
linear-discriminant-analysis,csp,1,300,boxcar,3,0.6151060072066017,[1]
linear-discriminant-analysis,csp,1,300,boxcar,3,0.6980472841880666,[2]
linear-discriminant-analysis,csp,1,300,boxcar,3,0.711831375495569,[3]
linear-discriminant-analysis,csp,1,300,boxcar,3,0.6834307211884975,[4]
linear-discriminant-analysis,csp,1,300,boxcar,3,0.7236680659632695,[5]
linear-discriminant-analysis,csp,1,300,boxcar,3,0.5950138971078138,[6]
linear-discriminant-analysis,csp,1,300,boxcar,3,0.5617333652289056,[7]
linear-discriminant-analysis,csp,1,300,boxcar,3,0.605205164235277,[8]
linear-discriminant-analysis,csp,1,300,boxcar,4,0.7519795360037862,[1]
linear-discriminant-analysis,csp,1,300,boxcar,4,0.779899383873294,[2]
linear-discriminant-analysis,csp,1,300,boxcar,4,0.7161815561859065,[3]
linear-discriminant-analysis,csp,1,300,boxcar,4,0.8133960948268307,[4]
linear-discriminant-analysis,csp,1,300,boxcar,4,0.666739961705566,[5]
linear-discriminant-analysis,csp,1,300,boxcar,4,0.7841024013133101,[6]
linear-discriminant-analysis,csp,1,300,boxcar,4,0.6529247772193346,[7]
linear-discriminant-analysis,csp,1,300,boxcar,4,0.6370873931236593,[8]
linear-discriminant-analysis,csp,1,300,boxcar,5,0.6896441221881803,[1]
linear-discriminant-analysis,csp,1,300,boxcar,5,0.6620985828784499,[2]
linear-discriminant-analysis,csp,1,300,boxcar,5,0.73007628912331,[3]
linear-discriminant-analysis,csp,1,300,boxcar,5,0.6614187933129702,[4]
linear-discriminant-analysis,csp,1,300,boxcar,5,0.6840141948215551,[5]
linear-discriminant-analysis,csp,1,300,boxcar,5,0.6987242240475102,[6]
linear-discriminant-analysis,csp,1,300,boxcar,5,0.6652847676665422,[7]
linear-discriminant-analysis,csp,1,300,boxcar,5,0.5945417871364915,[8]
linear-discriminant-analysis,csp,1,300,boxcar,6,0.6002419323026369,[1]
linear-discriminant-analysis,csp,1,300,boxcar,6,0.6276060958578787,[2]
linear-discriminant-analysis,csp,1,300,boxcar,6,0.5999498269033955,[3]
linear-discriminant-analysis,csp,1,300,boxcar,6,0.6250292000120438,[4]
linear-discriminant-analysis,csp,1,300,boxcar,6,0.6186180104692205,[5]
linear-discriminant-analysis,csp,1,300,boxcar,6,0.5799022830717471,[6]
linear-discriminant-analysis,csp,1,300,boxcar,6,0.6517532158430871,[7]
linear-discriminant-analysis,csp,1,300,boxcar,6,0.6495884384410732,[8]
linear-discriminant-analysis,csp,1,300,boxcar,7,0.715997963192831,[1]
linear-discriminant-analysis,csp,1,300,boxcar,7,0.6455629339660997,[2]
linear-discriminant-analysis,csp,1,300,boxcar,7,0.7636299130565399,[3]
linear-discriminant-analysis,csp,1,300,boxcar,7,0.758681995516369,[4]
linear-discriminant-analysis,csp,1,300,boxcar,7,0.7779862627209408,[5]
linear-discriminant-analysis,csp,1,300,boxcar,7,0.6350134576621067,[6]
linear-discriminant-analysis,csp,1,300,boxcar,7,0.6902106515748231,[7]
linear-discriminant-analysis,csp,1,300,boxcar,7,0.6851492614613911,[8]
linear-discriminant-analysis,csp,1,400,boxcar,1,0.6650235890829401,[1]
linear-discriminant-analysis,csp,1,400,boxcar,1,0.6951314124621571,[2]
linear-discriminant-analysis,csp,1,400,boxcar,1,0.7302741927308439,[3]
linear-discriminant-analysis,csp,1,400,boxcar,1,0.6589540107807265,[4]
linear-discriminant-analysis,csp,1,400,boxcar,1,0.7545780889156152,[5]
linear-discriminant-analysis,csp,1,400,boxcar,1,0.7354309275056582,[6]
linear-discriminant-analysis,csp,1,400,boxcar,1,0.6165475946569238,[7]
linear-discriminant-analysis,csp,1,400,boxcar,1,0.6712515436053929,[8]
linear-discriminant-analysis,csp,1,400,boxcar,2,0.7739695388359022,[1]
linear-discriminant-analysis,csp,1,400,boxcar,2,0.3238138393325997,[2]
linear-discriminant-analysis,csp,1,400,boxcar,2,0.6743525948901015,[3]
linear-discriminant-analysis,csp,1,400,boxcar,2,0.7974223125740734,[4]
linear-discriminant-analysis,csp,1,400,boxcar,2,0.6489129878741082,[5]
linear-discriminant-analysis,csp,1,400,boxcar,2,0.7708122497620485,[6]
linear-discriminant-analysis,csp,1,400,boxcar,2,0.6442394390290218,[7]
linear-discriminant-analysis,csp,1,400,boxcar,2,0.6507629179670764,[8]
linear-discriminant-analysis,csp,1,400,boxcar,3,0.5977613734761756,[1]
linear-discriminant-analysis,csp,1,400,boxcar,3,0.6920739791411105,[2]
linear-discriminant-analysis,csp,1,400,boxcar,3,0.6932991333239545,[3]
linear-discriminant-analysis,csp,1,400,boxcar,3,0.6602155887292139,[4]
linear-discriminant-analysis,csp,1,400,boxcar,3,0.7032834056343288,[5]
linear-discriminant-analysis,csp,1,400,boxcar,3,0.562314204846695,[6]
linear-discriminant-analysis,csp,1,400,boxcar,3,0.5203344726476896,[7]
linear-discriminant-analysis,csp,1,400,boxcar,3,0.5815368995797919,[8]
linear-discriminant-analysis,csp,1,400,boxcar,4,0.742363634294576,[1]
linear-discriminant-analysis,csp,1,400,boxcar,4,0.7669320152748015,[2]
linear-discriminant-analysis,csp,1,400,boxcar,4,0.6794849764213081,[3]
linear-discriminant-analysis,csp,1,400,boxcar,4,0.794986708284152,[4]
linear-discriminant-analysis,csp,1,400,boxcar,4,0.6181259393273705,[5]
linear-discriminant-analysis,csp,1,400,boxcar,4,0.7564211102653468,[6]
linear-discriminant-analysis,csp,1,400,boxcar,4,0.5995550806401574,[7]
linear-discriminant-analysis,csp,1,400,boxcar,4,0.5841560850557196,[8]
linear-discriminant-analysis,csp,1,400,boxcar,5,0.6951161749101123,[1]
linear-discriminant-analysis,csp,1,400,boxcar,5,0.6573904195948851,[2]
linear-discriminant-analysis,csp,1,400,boxcar,5,0.7287995169887411,[3]
linear-discriminant-analysis,csp,1,400,boxcar,5,0.6477624902836624,[4]
linear-discriminant-analysis,csp,1,400,boxcar,5,0.6959270452305365,[5]
linear-discriminant-analysis,csp,1,400,boxcar,5,0.7139371581820018,[6]
linear-discriminant-analysis,csp,1,400,boxcar,5,0.6675158561760086,[7]
linear-discriminant-analysis,csp,1,400,boxcar,5,0.597212297384255,[8]
linear-discriminant-analysis,csp,1,400,boxcar,6,0.6117005217946352,[1]
linear-discriminant-analysis,csp,1,400,boxcar,6,0.6337391718923041,[2]
linear-discriminant-analysis,csp,1,400,boxcar,6,0.6134910609105803,[3]
linear-discriminant-analysis,csp,1,400,boxcar,6,0.621221186521571,[4]
linear-discriminant-analysis,csp,1,400,boxcar,6,0.6298691308986432,[5]
linear-discriminant-analysis,csp,1,400,boxcar,6,0.5841635174691312,[6]
linear-discriminant-analysis,csp,1,400,boxcar,6,0.6487355882559275,[7]
linear-discriminant-analysis,csp,1,400,boxcar,6,0.6558080638217895,[8]
linear-discriminant-analysis,csp,1,400,boxcar,7,0.7142187755064034,[1]
linear-discriminant-analysis,csp,1,400,boxcar,7,0.6539456833770252,[2]
linear-discriminant-analysis,csp,1,400,boxcar,7,0.7712423072636744,[3]
linear-discriminant-analysis,csp,1,400,boxcar,7,0.7543304900769149,[4]
linear-discriminant-analysis,csp,1,400,boxcar,7,0.780210734711139,[5]
linear-discriminant-analysis,csp,1,400,boxcar,7,0.6434014672339425,[6]
linear-discriminant-analysis,csp,1,400,boxcar,7,0.6965369313302242,[7]
linear-discriminant-analysis,csp,1,400,boxcar,7,0.6883787854373454,[8]
